model,route,route_type,time_slot,start_hour,rep,fuel_total,fuel_drive,fuel_idle,travel_time,wait_time,distance,wait_count,reached,steps,n_left,n_right,n_straight,path
shortest_dijkstra,t1_seonjeongneung_daechi,long,off_peak,7.0,1,490.4266,320.2697,170.1569,416.1619,452.2832,2915.1,7,True,31,2,2,27,341608->341553->341563->341552->342644->342148->342645->341559->341985->341569->341738->563185->341560->342648->342147->341996->341571->340229->562951->338222->338726->338837->339122->646056->338604->338223->338603->339126->338348->338347->338706->338354
shortest_dijkstra,t1_seonjeongneung_daechi,long,off_peak,7.0,2,511.4867,324.2518,187.2349,373.327,497.6772,2915.1,7,True,31,2,2,27,341608->341553->341563->341552->342644->342148->342645->341559->341985->341569->341738->563185->341560->342648->342147->341996->341571->340229->562951->338222->338726->338837->339122->646056->338604->338223->338603->339126->338348->338347->338706->338354
shortest_dijkstra,t1_seonjeongneung_daechi,long,off_peak,7.0,3,506.3094,331.868,174.4414,415.0785,463.6716,2915.1,7,True,31,2,2,27,341608->341553->341563->341552->342644->342148->342645->341559->341985->341569->341738->563185->341560->342648->342147->341996->341571->340229->562951->338222->338726->338837->339122->646056->338604->338223->338603->339126->338348->338347->338706->338354
shortest_dijkstra,t1_seonjeongneung_daechi,long,off_peak,7.0,4,497.2125,332.8299,164.3826,441.4027,436.9349,2915.1,7,True,31,2,2,27,341608->341553->341563->341552->342644->342148->342645->341559->341985->341569->341738->563185->341560->342648->342147->341996->341571->340229->562951->338222->338726->338837->339122->646056->338604->338223->338603->339126->338348->338347->338706->338354
shortest_dijkstra,t1_seonjeongneung_daechi,long,off_peak,7.0,5,496.2476,317.4877,178.7599,389.3209,475.1504,2915.1,7,True,31,2,2,27,341608->341553->341563->341552->342644->342148->342645->341559->341985->341569->341738->563185->341560->342648->342147->341996->341571->340229->562951->338222->338726->338837->339122->646056->338604->338223->338603->339126->338348->338347->338706->338354
shortest_dijkstra,t1_seonjeongneung_daechi,long,off_peak,7.0,6,496.117,318.5601,177.5569,413.6019,471.9527,2915.1,7,True,31,2,2,27,341608->341553->341563->341552->342644->342148->342645->341559->341985->341569->341738->563185->341560->342648->342147->341996->341571->340229->562951->338222->338726->338837->339122->646056->338604->338223->338603->339126->338348->338347->338706->338354
shortest_dijkstra,t1_seonjeongneung_daechi,long,off_peak,7.0,7,498.8302,326.8615,171.9687,416.1306,457.099,2915.1,7,True,31,2,2,27,341608->341553->341563->341552->342644->342148->342645->341559->341985->341569->341738->563185->341560->342648->342147->341996->341571->340229->562951->338222->338726->338837->339122->646056->338604->338223->338603->339126->338348->338347->338706->338354
shortest_dijkstra,t1_seonjeongneung_daechi,long,off_peak,7.0,8,511.6514,330.3958,181.2557,395.3344,481.7841,2915.1,7,True,31,2,2,27,341608->341553->341563->341552->342644->342148->342645->341559->341985->341569->341738->563185->341560->342648->342147->341996->341571->340229->562951->338222->338726->338837->339122->646056->338604->338223->338603->339126->338348->338347->338706->338354
shortest_dijkstra,t1_seonjeongneung_daechi,long,off_peak,7.0,9,519.8664,342.5428,177.3236,411.6353,471.3324,2915.1,7,True,31,2,2,27,341608->341553->341563->341552->342644->342148->342645->341559->341985->341569->341738->563185->341560->342648->342147->341996->341571->340229->562951->338222->338726->338837->339122->646056->338604->338223->338603->339126->338348->338347->338706->338354
shortest_dijkstra,t1_seonjeongneung_daechi,long,off_peak,7.0,10,500.7184,334.9739,165.7445,430.9377,440.5549,2915.1,7,True,31,2,2,27,341608->341553->341563->341552->342644->342148->342645->341559->341985->341569->341738->563185->341560->342648->342147->341996->341571->340229->562951->338222->338726->338837->339122->646056->338604->338223->338603->339126->338348->338347->338706->338354
