model,route,route_type,time_slot,start_hour,rep,fuel_total,fuel_drive,fuel_idle,travel_time,wait_time,distance,wait_count,reached,steps,n_left,n_right,n_straight,path
shortest_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,12,1035.7443,779.7197,240.0096,943.7072,637.9543,6394.4,11,True,60,7,5,48,338734->338736->338735->338272->339089->338990->339743->340334->339307->338934->338933->338631->339979->340332->338581->338269->338705->339116->339138->338582->338268->338262->339922->340140->339002->338922->646291->338226->339093->339128->341549->342639->563096->342115->343710->341560->341518->341558->563191->341512->646737->341511->342869->341510->343158->343160->344191->344189->342755->341769->341499->341492->343516->343774->563132->646319->344219->341546->343780->342515->342812
shortest_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,13,1019.7328,785.4239,219.7115,1023.7475,584.0011,6394.4,11,True,60,7,5,48,338734->338736->338735->338272->339089->338990->339743->340334->339307->338934->338933->338631->339979->340332->338581->338269->338705->339116->339138->338582->338268->338262->339922->340140->339002->338922->646291->338226->339093->339128->341549->342639->563096->342115->343710->341560->341518->341558->563191->341512->646737->341511->342869->341510->343158->343160->344191->344189->342755->341769->341499->341492->343516->343774->563132->646319->344219->341546->343780->342515->342812
shortest_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,14,1041.2156,786.4459,240.8097,961.6714,640.0809,6394.4,11,True,60,7,5,48,338734->338736->338735->338272->339089->338990->339743->340334->339307->338934->338933->338631->339979->340332->338581->338269->338705->339116->339138->338582->338268->338262->339922->340140->339002->338922->646291->338226->339093->339128->341549->342639->563096->342115->343710->341560->341518->341558->563191->341512->646737->341511->342869->341510->343158->343160->344191->344189->342755->341769->341499->341492->343516->343774->563132->646319->344219->341546->343780->342515->342812
shortest_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,15,990.3721,759.9521,221.1984,992.1457,587.9532,6394.4,8,True,60,7,5,48,338734->338736->338735->338272->339089->338990->339743->340334->339307->338934->338933->338631->339979->340332->338581->338269->338705->339116->339138->338582->338268->338262->339922->340140->339002->338922->646291->338226->339093->339128->341549->342639->563096->342115->343710->341560->341518->341558->563191->341512->646737->341511->342869->341510->343158->343160->344191->344189->342755->341769->341499->341492->343516->343774->563132->646319->344219->341546->343780->342515->342812
shortest_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,16,1014.1369,763.1398,236.367,968.1191,628.2721,6394.4,11,True,60,7,5,48,338734->338736->338735->338272->339089->338990->339743->340334->339307->338934->338933->338631->339979->340332->338581->338269->338705->339116->339138->338582->338268->338262->339922->340140->339002->338922->646291->338226->339093->339128->341549->342639->563096->342115->343710->341560->341518->341558->563191->341512->646737->341511->342869->341510->343158->343160->344191->344189->342755->341769->341499->341492->343516->343774->563132->646319->344219->341546->343780->342515->342812
shortest_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,17,1017.0827,790.6344,213.1325,1019.8782,566.514,6394.4,11,True,60,7,5,48,338734->338736->338735->338272->339089->338990->339743->340334->339307->338934->338933->338631->339979->340332->338581->338269->338705->339116->339138->338582->338268->338262->339922->340140->339002->338922->646291->338226->339093->339128->341549->342639->563096->342115->343710->341560->341518->341558->563191->341512->646737->341511->342869->341510->343158->343160->344191->344189->342755->341769->341499->341492->343516->343774->563132->646319->344219->341546->343780->342515->342812
shortest_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,18,1017.9466,786.3675,219.3917,1013.0898,583.151,6394.4,10,True,60,7,5,48,338734->338736->338735->338272->339089->338990->339743->340334->339307->338934->338933->338631->339979->340332->338581->338269->338705->339116->339138->338582->338268->338262->339922->340140->339002->338922->646291->338226->339093->339128->341549->342639->563096->342115->343710->341560->341518->341558->563191->341512->646737->341511->342869->341510->343158->343160->344191->344189->342755->341769->341499->341492->343516->343774->563132->646319->344219->341546->343780->342515->342812
shortest_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,19,1002.5723,769.0531,222.944,996.225,592.5931,6394.4,9,True,60,7,5,48,338734->338736->338735->338272->339089->338990->339743->340334->339307->338934->338933->338631->339979->340332->338581->338269->338705->339116->339138->338582->338268->338262->339922->340140->339002->338922->646291->338226->339093->339128->341549->342639->563096->342115->343710->341560->341518->341558->563191->341512->646737->341511->342869->341510->343158->343160->344191->344189->342755->341769->341499->341492->343516->343774->563132->646319->344219->341546->343780->342515->342812
shortest_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,20,1028.3701,761.7011,252.8074,921.9448,671.9713,6394.4,11,True,60,7,5,48,338734->338736->338735->338272->339089->338990->339743->340334->339307->338934->338933->338631->339979->340332->338581->338269->338705->339116->339138->338582->338268->338262->339922->340140->339002->338922->646291->338226->339093->339128->341549->342639->563096->342115->343710->341560->341518->341558->563191->341512->646737->341511->342869->341510->343158->343160->344191->344189->342755->341769->341499->341492->343516->343774->563132->646319->344219->341546->343780->342515->342812
shortest_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,21,1037.4425,791.4786,232.0381,972.2994,616.7656,6394.4,11,True,60,7,5,48,338734->338736->338735->338272->339089->338990->339743->340334->339307->338934->338933->338631->339979->340332->338581->338269->338705->339116->339138->338582->338268->338262->339922->340140->339002->338922->646291->338226->339093->339128->341549->342639->563096->342115->343710->341560->341518->341558->563191->341512->646737->341511->342869->341510->343158->343160->344191->344189->342755->341769->341499->341492->343516->343774->563132->646319->344219->341546->343780->342515->342812
